yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.13 (225) 11:25:23    5.8   212.0   336.0
2017.08.13 (225) 11:30:11    5.9   215.0   341.0
2017.08.13 (225) 11:34:59    5.9   215.0   342.0
2017.08.13 (225) 11:40:23    6.0   210.0   347.0
2017.08.13 (225) 11:45:11    6.1   210.0   351.0
2017.08.13 (225) 11:49:59    6.1   207.0   350.0
2017.08.13 (225) 11:55:23    6.1   209.0   353.0
2017.08.13 (225) 12:00:11    6.2   212.0   354.0
2017.08.13 (225) 12:04:59    6.3   212.0   360.0
2017.08.13 (225) 12:10:23    6.4   212.0   362.0
2017.08.13 (225) 12:15:11    6.6   210.0   368.0
2017.08.13 (225) 12:19:59    6.6   212.0   366.0
2017.08.13 (225) 12:25:23    6.7   213.0   368.0
2017.08.13 (225) 12:30:11    6.8   213.0   374.0
2017.08.13 (225) 12:34:59    7.0   212.0   377.0
2017.08.13 (225) 12:40:23    7.0   210.0   375.0
2017.08.13 (225) 12:45:11    7.0   212.0   389.0
2017.08.13 (225) 12:49:59    7.1   210.0   410.0
2017.08.13 (225) 12:55:23    7.2   207.0   413.0
2017.08.13 (225) 13:00:11    7.2   207.0   409.0
2017.08.13 (225) 13:04:59    7.2   206.0   403.0
2017.08.13 (225) 13:10:23    7.2   206.0   409.0
2017.08.13 (225) 13:15:11    7.3   204.0   415.0
2017.08.13 (225) 13:19:59    7.2   207.0   416.0
2017.08.13 (225) 13:25:23    7.4   206.0   421.0
2017.08.13 (225) 13:30:11    7.3   209.0   419.0
2017.08.13 (225) 13:34:59    7.3   210.0   406.0
2017.08.13 (225) 13:40:23    7.2   206.0   395.0
2017.08.13 (225) 13:45:11    7.0   206.0   397.0
2017.08.13 (225) 13:49:59    6.9   206.0   400.0
2017.08.13 (225) 13:55:23    6.8   203.0   386.0
2017.08.13 (225) 14:00:11    6.7   206.0   380.0
2017.08.13 (225) 14:04:59    6.6   206.0   389.0
2017.08.13 (225) 14:10:23    6.6   206.0   406.0
2017.08.13 (225) 14:15:11    6.8   203.0   416.0
2017.08.13 (225) 14:19:59    7.1   206.0   494.0
2017.08.13 (225) 14:25:23    7.1   206.0   492.0
2017.08.13 (225) 14:30:11    7.1   204.0   482.0
2017.08.13 (225) 14:34:59    7.0   204.0   451.0
2017.08.13 (225) 14:40:23    6.9   206.0   447.0
2017.08.13 (225) 14:45:11    6.9   206.0   441.0
2017.08.13 (225) 14:49:59    6.8   204.0   435.0
2017.08.13 (225) 14:55:23    6.9   207.0   422.0
2017.08.13 (225) 15:00:11    6.9   207.0   416.0
2017.08.13 (225) 15:04:59    6.8   207.0   429.0
2017.08.13 (225) 15:10:23    6.8   209.0   429.0
2017.08.13 (225) 15:15:11    6.8   207.0   419.0
2017.08.13 (225) 15:19:59    7.0   212.0   424.0
2017.08.13 (225) 15:25:23    6.8   209.0   409.0
2017.08.13 (225) 15:30:11    7.0   212.0   433.0
2017.08.13 (225) 15:34:59    7.1   209.0   422.0
2017.08.13 (225) 15:40:23    7.1   207.0   412.0
2017.08.13 (225) 15:45:11    7.1   209.0   415.0
2017.08.13 (225) 15:49:59    7.2   209.0   419.0
2017.08.13 (225) 15:55:23    7.3   207.0   416.0
2017.08.13 (225) 16:00:11    7.4   212.0   403.0
2017.08.13 (225) 16:04:59    7.5   206.0   403.0
2017.08.13 (225) 16:10:23    7.7   207.0   394.0
2017.08.13 (225) 16:15:11    7.7   207.0   380.0
2017.08.13 (225) 16:19:59    7.7   210.0   383.0
2017.08.13 (225) 16:25:23    7.7   207.0   385.0
2017.08.13 (225) 16:30:11    7.7   207.0   377.0
2017.08.13 (225) 16:34:59    7.6   207.0   374.0
2017.08.13 (225) 16:40:23    7.6   207.0   375.0
2017.08.13 (225) 16:45:11    7.6   209.0   382.0
2017.08.13 (225) 16:49:59    7.6   204.0   382.0
2017.08.13 (225) 16:55:23    7.6   206.0   378.0
2017.08.13 (225) 17:00:11    7.8   207.0   377.0
2017.08.13 (225) 17:04:59    7.8   209.0   368.0
2017.08.13 (225) 17:10:23    7.5   209.0   359.0
2017.08.13 (225) 17:15:11    7.3   207.0   362.0
2017.08.13 (225) 17:19:59    7.6   206.0   380.0
2017.08.13 (225) 17:25:23    7.6   206.0   400.0
2017.08.13 (225) 17:30:11    7.7   206.0   403.0
2017.08.13 (225) 17:34:59    7.7   207.0   400.0
2017.08.13 (225) 17:40:23    7.7   206.0   398.0
2017.08.13 (225) 17:45:11    7.6   204.0   394.0
2017.08.13 (225) 17:49:59    7.5   207.0   395.0
2017.08.13 (225) 17:55:23    7.3   201.0   394.0
2017.08.13 (225) 18:00:11    7.3   198.0   400.0
2017.08.13 (225) 18:04:59    7.2   200.0   406.0
2017.08.13 (225) 18:10:23    7.1   204.0   403.0
2017.08.13 (225) 18:15:11    7.2   207.0   413.0
2017.08.13 (225) 18:19:59    7.2   206.0   438.0
2017.08.13 (225) 18:25:23    7.2   204.0   441.0
2017.08.13 (225) 18:30:11    7.2   215.0   433.0
2017.08.13 (225) 18:34:59    7.1   213.0   410.0
2017.08.13 (225) 18:40:23  NaN     NaN     NaN  
2017.08.13 (225) 18:45:11    7.0   212.0   400.0
2017.08.13 (225) 18:49:59    7.2   210.0   409.0
2017.08.13 (225) 18:55:23    7.2   213.0   409.0
2017.08.13 (225) 19:00:11    7.1   209.0   392.0
2017.08.13 (225) 19:04:59    7.1   215.0   392.0
2017.08.13 (225) 19:10:23    7.2   212.0   415.0
2017.08.13 (225) 19:15:11    7.2   213.0   401.0
2017.08.13 (225) 19:19:59    7.2   213.0   391.0
2017.08.13 (225) 19:25:23    7.3   212.0   394.0
2017.08.13 (225) 19:30:11    7.2   210.0   380.0
2017.08.13 (225) 19:34:59    7.2   212.0   380.0
2017.08.13 (225) 19:40:23    7.1   212.0   375.0
2017.08.13 (225) 19:45:11    7.2   213.0   382.0
2017.08.13 (225) 19:49:59    7.5   215.0   389.0
2017.08.13 (225) 19:55:23    7.5   212.0   372.0
2017.08.13 (225) 20:00:11    7.5   209.0   357.0
2017.08.13 (225) 20:04:59    7.4   221.0   348.0
2017.08.13 (225) 20:10:23    7.5   233.0   347.0
2017.08.13 (225) 20:15:11    7.3   228.0   328.0
2017.08.13 (225) 20:19:59    7.2   224.0   338.0
2017.08.13 (225) 20:25:23    7.3   224.0   339.0
2017.08.13 (225) 20:30:11    7.3   224.0   328.0
2017.08.13 (225) 20:34:59    7.4   225.0   324.0
2017.08.13 (225) 20:40:23    7.5   230.0   318.0
2017.08.13 (225) 20:45:11    7.5   231.0   313.0
2017.08.13 (225) 20:49:59    7.6   236.0   310.0
2017.08.13 (225) 20:55:23    7.8   233.0   303.0
2017.08.13 (225) 21:00:11    7.7   231.0   297.0
2017.08.13 (225) 21:04:59    7.6   228.0   288.0
2017.08.13 (225) 21:10:23    7.5   228.0   285.0
2017.08.13 (225) 21:15:11    7.5   230.0   288.0
2017.08.13 (225) 21:19:59    7.5   228.0   285.0
2017.08.13 (225) 21:25:23    7.7   225.0   281.0
2017.08.13 (225) 21:30:11    7.7   221.0   274.0
2017.08.13 (225) 21:34:59    7.7   219.0   272.0
2017.08.13 (225) 21:40:23    7.6   221.0   271.0
2017.08.13 (225) 21:45:11    7.6   216.0   269.0
2017.08.13 (225) 21:49:59    7.4   221.0   266.0
2017.08.13 (225) 21:55:23    7.1   222.0   263.0
2017.08.13 (225) 22:00:11    7.0   219.0   265.0
2017.08.13 (225) 22:04:59    6.9   221.0   268.0
2017.08.13 (225) 22:10:23    6.8   221.0   266.0
2017.08.13 (225) 22:15:11    6.6   222.0   263.0
2017.08.13 (225) 22:19:59    6.6   222.0   263.0
2017.08.13 (225) 22:25:23    6.3   225.0   263.0
2017.08.13 (225) 22:30:11    6.3   224.0   263.0
2017.08.13 (225) 22:34:59    6.3   224.0   263.0
2017.08.13 (225) 22:40:23    6.1   228.0   268.0
2017.08.13 (225) 22:45:11    6.0   228.0   268.0
2017.08.13 (225) 22:49:59    5.8   230.0   269.0
2017.08.13 (225) 22:55:23    5.8   231.0   268.0
2017.08.13 (225) 23:00:11    5.9   230.0   274.0
2017.08.13 (225) 23:04:59    5.8   233.0   269.0
2017.08.13 (225) 23:10:23    5.8   234.0   269.0
2017.08.13 (225) 23:15:11    5.7   233.0   266.0
2017.08.13 (225) 23:19:59    5.6   231.0   269.0
2017.08.13 (225) 23:25:23    5.4   231.0   266.0
2017.08.13 (225) 23:30:11    5.5   230.0   269.0
2017.08.13 (225) 23:34:59    5.6   228.0   271.0
2017.08.13 (225) 23:40:23    5.6   227.0   271.0
2017.08.13 (225) 23:45:11    5.6   227.0   271.0
2017.08.13 (225) 23:49:59    5.3   228.0   265.0
2017.08.13 (225) 23:55:23    5.4   230.0   265.0
2017.08.14 (226) 00:00:11    5.6   227.0   274.0
2017.08.14 (226) 00:04:59    5.6   225.0   271.0
2017.08.14 (226) 00:10:23    5.6   227.0   269.0
2017.08.14 (226) 00:15:11    5.4   225.0   271.0
2017.08.14 (226) 00:19:59    5.4   227.0   275.0
2017.08.14 (226) 00:25:23    5.4   228.0   278.0
2017.08.14 (226) 00:30:11    5.3   230.0   283.0
2017.08.14 (226) 00:34:59    5.2   231.0   291.0
2017.08.14 (226) 00:40:23    5.3   234.0   303.0
2017.08.14 (226) 00:45:11    5.2   239.0   310.0
2017.08.14 (226) 00:49:59    5.0   242.0   309.0
2017.08.14 (226) 00:55:23    5.0   247.0   328.0
2017.08.14 (226) 01:00:11    4.9   247.0   335.0
2017.08.14 (226) 01:04:59    4.7   262.0   331.0
2017.08.14 (226) 01:10:23    4.4   263.0   328.0
2017.08.14 (226) 01:15:11    4.2   265.0   325.0
2017.08.14 (226) 01:19:59    4.2   265.0   335.0
2017.08.14 (226) 01:25:23    4.0   271.0   344.0
2017.08.14 (226) 01:30:11    4.0   278.0   348.0
2017.08.14 (226) 01:34:59    4.1   285.0   360.0
2017.08.14 (226) 01:40:23    4.1   286.0   362.0
2017.08.14 (226) 01:45:11    4.1   291.0   356.0
2017.08.14 (226) 01:49:59    4.0   291.0   365.0
2017.08.14 (226) 01:55:23    3.9   288.0   362.0
2017.08.14 (226) 02:00:11  NaN     NaN     NaN  
2017.08.14 (226) 02:04:59  NaN     291.0   NaN  
2017.08.14 (226) 02:10:23  NaN     291.0   NaN  
2017.08.14 (226) 02:15:11  NaN     289.0   NaN  
2017.08.14 (226) 02:19:59    3.6   289.0   360.0
2017.08.14 (226) 02:25:23  NaN     291.0   NaN  
2017.08.14 (226) 02:30:11  NaN     294.0   NaN  
2017.08.14 (226) 02:34:59  NaN     286.0   NaN  
2017.08.14 (226) 02:40:23    3.2   283.0   357.0
2017.08.14 (226) 02:45:11    3.1   286.0   351.0
2017.08.14 (226) 02:49:59  NaN     NaN     NaN  
2017.08.14 (226) 02:55:23  NaN     NaN     NaN  
2017.08.14 (226) 03:00:11  NaN     NaN     NaN  
2017.08.14 (226) 03:04:59  NaN     NaN     NaN  
2017.08.14 (226) 03:10:23  NaN     NaN     NaN  
2017.08.14 (226) 03:15:11  NaN     NaN     NaN  
2017.08.14 (226) 03:19:59  NaN     NaN     NaN  
2017.08.14 (226) 03:25:23  NaN     NaN     NaN  
2017.08.14 (226) 03:30:11  NaN     NaN     NaN  
2017.08.14 (226) 03:34:59  NaN     NaN     NaN  
2017.08.14 (226) 03:40:23  NaN     NaN     NaN  
2017.08.14 (226) 03:45:11  NaN     NaN     NaN  
2017.08.14 (226) 03:49:59  NaN     NaN     NaN  
2017.08.14 (226) 03:55:23  NaN     NaN     NaN  
2017.08.14 (226) 04:00:11  NaN     NaN     NaN  
2017.08.14 (226) 04:04:59  NaN     NaN     NaN  
2017.08.14 (226) 04:10:23  NaN     NaN     NaN  
2017.08.14 (226) 04:15:11  NaN     NaN     NaN  
2017.08.14 (226) 04:19:59  NaN     NaN     NaN  
2017.08.14 (226) 04:25:23  NaN     NaN     NaN  
2017.08.14 (226) 04:30:11  NaN     NaN     NaN  
2017.08.14 (226) 04:34:59  NaN     NaN     NaN  
2017.08.14 (226) 04:40:23  NaN     NaN     NaN  
2017.08.14 (226) 04:45:11  NaN     NaN     NaN  
2017.08.14 (226) 04:49:59  NaN     NaN     NaN  
2017.08.14 (226) 04:55:23  NaN     NaN     NaN  
2017.08.14 (226) 05:00:11  NaN     NaN     NaN  
2017.08.14 (226) 05:04:59  NaN     NaN     NaN  
2017.08.14 (226) 05:10:23  NaN     NaN     NaN  
2017.08.14 (226) 05:15:11  NaN     NaN     NaN  
2017.08.14 (226) 05:19:59  NaN     NaN     NaN  
2017.08.14 (226) 05:25:23  NaN     NaN     NaN  
2017.08.14 (226) 05:30:11  NaN     NaN     NaN  
2017.08.14 (226) 05:34:59  NaN     NaN     NaN  
2017.08.14 (226) 05:40:23  NaN     NaN     NaN  
2017.08.14 (226) 05:45:11  NaN     NaN     NaN  
2017.08.14 (226) 05:49:59  NaN     NaN     NaN  
2017.08.14 (226) 05:55:23  NaN     NaN     NaN  
2017.08.14 (226) 06:00:11  NaN     NaN     NaN  
2017.08.14 (226) 06:04:59  NaN     NaN     NaN  
2017.08.14 (226) 06:10:23  NaN     NaN     NaN  
2017.08.14 (226) 06:15:11  NaN     NaN     NaN  
2017.08.14 (226) 06:19:59  NaN     NaN     NaN  
2017.08.14 (226) 06:25:23  NaN     NaN     NaN  
2017.08.14 (226) 06:30:11  NaN     NaN     NaN  
2017.08.14 (226) 06:34:59  NaN     NaN     NaN  
2017.08.14 (226) 06:40:23  NaN     275.0   NaN  
2017.08.14 (226) 06:45:11  NaN     259.0   NaN  
2017.08.14 (226) 06:49:59    2.3   247.0   285.0
2017.08.14 (226) 06:55:23    2.3   242.0   278.0
2017.08.14 (226) 07:00:11    2.2   242.0   271.0
2017.08.14 (226) 07:04:59    2.2   241.0   268.0
2017.08.14 (226) 07:10:23    2.1   238.0   263.0
2017.08.14 (226) 07:15:11    2.1   238.0   263.0
2017.08.14 (226) 07:19:59    2.1   244.0   269.0
2017.08.14 (226) 07:25:23  NaN     241.0   NaN  
2017.08.14 (226) 07:30:11    2.0   244.0   272.0
2017.08.14 (226) 07:34:59  NaN     NaN     NaN  
2017.08.14 (226) 07:40:23  NaN     NaN     NaN  
2017.08.14 (226) 07:45:11  NaN     NaN     NaN  
2017.08.14 (226) 07:49:59  NaN     NaN     NaN  
2017.08.14 (226) 07:55:23  NaN     NaN     NaN  
2017.08.14 (226) 08:00:11  NaN     NaN     NaN  
2017.08.14 (226) 08:04:59  NaN     NaN     NaN  
2017.08.14 (226) 08:10:23  NaN     NaN     NaN  
2017.08.14 (226) 08:15:11  NaN     NaN     NaN  
2017.08.14 (226) 08:19:59  NaN     NaN     NaN  
2017.08.14 (226) 08:25:23  NaN     NaN     NaN  
2017.08.14 (226) 08:30:11  NaN     NaN     NaN  
2017.08.14 (226) 08:34:59  NaN     NaN     NaN  
2017.08.14 (226) 08:40:23  NaN     NaN     NaN  
2017.08.14 (226) 08:45:11  NaN     NaN     NaN  
2017.08.14 (226) 08:49:59  NaN     NaN     NaN  
2017.08.14 (226) 08:55:23  NaN     NaN     NaN  
2017.08.14 (226) 09:00:11  NaN     NaN     NaN  
2017.08.14 (226) 09:04:59    2.5   253.0   301.0
2017.08.14 (226) 09:10:23    2.8   242.0   283.0
2017.08.14 (226) 09:15:11    3.1   233.0   271.0
2017.08.14 (226) 09:19:59    3.4   230.0   269.0
2017.08.14 (226) 09:25:23    3.6   231.0   260.0
2017.08.14 (226) 09:30:11    3.9   231.0   263.0
2017.08.14 (226) 09:34:59    4.0   238.0   254.0
2017.08.14 (226) 09:40:23    4.3   233.0   248.0
2017.08.14 (226) 09:45:11    4.4   222.0   248.0
2017.08.14 (226) 09:49:59    4.7   233.0   253.0
2017.08.14 (226) 09:55:23    4.8   231.0   251.0
2017.08.14 (226) 10:00:11    4.8   228.0   253.0
2017.08.14 (226) 10:04:59    4.9   228.0   259.0
2017.08.14 (226) 10:10:23    5.1   228.0   253.0
2017.08.14 (226) 10:15:11    5.1   224.0   247.0
2017.08.14 (226) 10:19:59    5.2   221.0   253.0
2017.08.14 (226) 10:25:23    5.1   219.0   256.0
2017.08.14 (226) 10:30:11    5.2   216.0   263.0
2017.08.14 (226) 10:34:59    5.2   210.0   262.0
2017.08.14 (226) 10:40:23    5.3   221.0   265.0
2017.08.14 (226) 10:45:11    5.2   216.0   277.0
2017.08.14 (226) 10:49:59    5.4   216.0   283.0
2017.08.14 (226) 10:55:23    5.5   219.0   289.0
2017.08.14 (226) 11:00:11    5.7   210.0   292.0
2017.08.14 (226) 11:04:59    5.7   212.0   278.0
2017.08.14 (226) 11:10:23    5.7   207.0   274.0
2017.08.14 (226) 11:15:11    5.8   212.0   286.0
2017.08.14 (226) 11:19:59    5.7   210.0   295.0
2017.08.14 (226) 11:25:23    5.7   213.0   295.0
2017.08.14 (226) 11:30:11    6.0   215.0   306.0
2017.08.14 (226) 11:34:59    6.1   212.0   295.0
2017.08.14 (226) 11:40:23    6.2   207.0   291.0
2017.08.14 (226) 11:45:11    6.1   207.0   291.0
2017.08.14 (226) 11:49:59    6.1   210.0   294.0
2017.08.14 (226) 11:55:23    6.0   210.0   304.0
2017.08.14 (226) 12:00:11    6.1   209.0   319.0
2017.08.14 (226) 12:04:59    6.2   206.0   307.0
2017.08.14 (226) 12:10:23    6.3   212.0   300.0
2017.08.14 (226) 12:15:11    6.5   213.0   298.0
2017.08.14 (226) 12:19:59    6.4   210.0   303.0
2017.08.14 (226) 12:25:23    6.4   209.0   303.0
2017.08.14 (226) 12:30:11    6.4   207.0   304.0
2017.08.14 (226) 12:34:59    6.4   210.0   309.0
2017.08.14 (226) 12:40:23    6.5   207.0   310.0
2017.08.14 (226) 12:45:11    6.4   210.0   309.0
2017.08.14 (226) 12:49:59    6.2   209.0   330.0
2017.08.14 (226) 12:55:23    6.2   213.0   339.0
2017.08.14 (226) 13:00:11    6.3   207.0   344.0
2017.08.14 (226) 13:04:59    6.4   210.0   342.0
2017.08.14 (226) 13:10:23    6.3   213.0   339.0
2017.08.14 (226) 13:15:11    6.5   216.0   335.0
2017.08.14 (226) 13:19:59    6.4   212.0   342.0
2017.08.14 (226) 13:25:23    6.3   210.0   350.0
2017.08.14 (226) 13:30:11    6.2   213.0   360.0
2017.08.14 (226) 13:34:59    6.4   212.0   374.0
2017.08.14 (226) 13:40:23    6.5   213.0   369.0
2017.08.14 (226) 13:45:11    6.5   213.0   365.0
2017.08.14 (226) 13:49:59    6.8   209.0   368.0
2017.08.14 (226) 13:55:23    7.0   212.0   356.0
2017.08.14 (226) 14:00:11    7.3   209.0   345.0
2017.08.14 (226) 14:04:59    7.3   212.0   354.0
2017.08.14 (226) 14:10:23    7.5   206.0   359.0
2017.08.14 (226) 14:15:11    7.6   207.0   348.0
2017.08.14 (226) 14:19:59    7.7   204.0   345.0
2017.08.14 (226) 14:25:23    8.2   210.0   345.0
2017.08.14 (226) 14:30:11    8.3   207.0   328.0
2017.08.14 (226) 14:34:59    8.4   207.0   328.0
2017.08.14 (226) 14:40:23    8.5   204.0   327.0
2017.08.14 (226) 14:45:11    8.8   209.0   324.0
2017.08.14 (226) 14:49:59    8.8   209.0   322.0
2017.08.14 (226) 14:55:23    8.8   206.0   322.0
2017.08.14 (226) 15:00:11    8.8   207.0   324.0
2017.08.14 (226) 15:04:59    8.7   206.0   322.0
2017.08.14 (226) 15:10:23    8.7   204.0   328.0
2017.08.14 (226) 15:15:11    8.6   207.0   336.0
2017.08.14 (226) 15:19:59    8.4   207.0   339.0
2017.08.14 (226) 15:25:23    8.4   206.0   341.0
2017.08.14 (226) 15:30:11    8.4   207.0   339.0
2017.08.14 (226) 15:34:59    8.4   207.0   338.0
2017.08.14 (226) 15:40:23    8.3   206.0   344.0
2017.08.14 (226) 15:45:11    8.5   203.0   351.0
2017.08.14 (226) 15:49:59    8.5   207.0   344.0
2017.08.14 (226) 15:55:23    8.4   209.0   347.0
2017.08.14 (226) 16:00:11    8.1   204.0   348.0
2017.08.14 (226) 16:04:59    8.4   207.0   351.0
2017.08.14 (226) 16:10:23    8.4   204.0   353.0
2017.08.14 (226) 16:15:11    8.3   206.0   357.0
2017.08.14 (226) 16:19:59    8.1   209.0   359.0
2017.08.14 (226) 16:25:23    8.2   201.0   368.0
2017.08.14 (226) 16:30:11    8.1   206.0   371.0
2017.08.14 (226) 16:34:59    8.0   206.0   377.0
2017.08.14 (226) 16:40:23    8.0   209.0   380.0
2017.08.14 (226) 16:45:11    8.0   204.0   383.0
2017.08.14 (226) 16:49:59    8.1   201.0   392.0
2017.08.14 (226) 16:55:23    8.1   204.0   388.0
2017.08.14 (226) 17:00:11    8.3   206.0   380.0
2017.08.14 (226) 17:04:59    8.3   209.0   382.0
2017.08.14 (226) 17:10:23    8.2   204.0   388.0
2017.08.14 (226) 17:15:11    8.2   206.0   388.0
2017.08.14 (226) 17:19:59    8.1   204.0   386.0
2017.08.14 (226) 17:25:23    8.4   206.0   389.0
2017.08.14 (226) 17:30:11    8.4   204.0   386.0
2017.08.14 (226) 17:34:59    8.3   209.0   385.0
2017.08.14 (226) 17:40:23    8.2   206.0   383.0
2017.08.14 (226) 17:45:11    8.0   209.0   385.0
2017.08.14 (226) 17:49:59    7.9   209.0   388.0
2017.08.14 (226) 17:55:23    7.9   209.0   389.0
2017.08.14 (226) 18:00:11    7.7   206.0   388.0
2017.08.14 (226) 18:04:59    7.8   207.0   394.0
2017.08.14 (226) 18:10:23    7.8   204.0   389.0
2017.08.14 (226) 18:15:11    7.8   206.0   391.0
2017.08.14 (226) 18:19:59    8.0   207.0   397.0
2017.08.14 (226) 18:25:23    8.1   209.0   395.0
2017.08.14 (226) 18:30:11    8.1   210.0   386.0
2017.08.14 (226) 18:34:59    8.0   210.0   389.0
2017.08.14 (226) 18:40:23    8.0   209.0   389.0
2017.08.14 (226) 18:45:11    8.0   204.0   385.0
2017.08.14 (226) 18:49:59    8.0   207.0   388.0
2017.08.14 (226) 18:55:23    8.0   206.0   377.0
2017.08.14 (226) 19:00:11    7.8   210.0   369.0
2017.08.14 (226) 19:04:59    7.6   209.0   372.0
2017.08.14 (226) 19:10:23    7.6   207.0   372.0
2017.08.14 (226) 19:15:11    7.7   206.0   382.0
2017.08.14 (226) 19:19:59    7.7   206.0   371.0
2017.08.14 (226) 19:25:23    7.6   209.0   357.0
2017.08.14 (226) 19:30:11    7.5   212.0   353.0
2017.08.14 (226) 19:34:59    7.7   210.0   365.0
2017.08.14 (226) 19:40:23    7.7   210.0   353.0
2017.08.14 (226) 19:45:11    7.6   209.0   353.0
2017.08.14 (226) 19:49:59    7.7   213.0   354.0
2017.08.14 (226) 19:55:23    7.7   209.0   341.0
2017.08.14 (226) 20:00:11    7.7   209.0   331.0
2017.08.14 (226) 20:04:59    7.9   213.0   342.0
2017.08.14 (226) 20:10:23    7.8   213.0   324.0
2017.08.14 (226) 20:15:11    7.7   212.0   316.0
2017.08.14 (226) 20:19:59    7.7   212.0   313.0
2017.08.14 (226) 20:25:23    7.8   219.0   309.0
2017.08.14 (226) 20:30:11    7.8   216.0   298.0
2017.08.14 (226) 20:34:59    7.8   219.0   298.0
2017.08.14 (226) 20:40:23    7.7   225.0   295.0
2017.08.14 (226) 20:45:11    7.8   228.0   297.0
2017.08.14 (226) 20:49:59    7.7   221.0   286.0
2017.08.14 (226) 20:55:23    7.8   222.0   286.0
2017.08.14 (226) 21:00:11    7.7   225.0   286.0
2017.08.14 (226) 21:04:59    7.7   225.0   286.0
2017.08.14 (226) 21:10:23    7.8   225.0   288.0
2017.08.14 (226) 21:15:11    7.6   227.0   277.0
2017.08.14 (226) 21:19:59    7.4   224.0   271.0
2017.08.14 (226) 21:25:23    7.5   224.0   275.0
2017.08.14 (226) 21:30:11    7.6   224.0   275.0
2017.08.14 (226) 21:34:59    7.5   225.0   269.0
2017.08.14 (226) 21:40:23    7.3   221.0   266.0
2017.08.14 (226) 21:45:11    7.2   221.0   268.0
2017.08.14 (226) 21:49:59    6.9   222.0   259.0
2017.08.14 (226) 21:55:23    6.8   221.0   256.0
2017.08.14 (226) 22:00:11    6.7   221.0   263.0
2017.08.14 (226) 22:04:59    6.5   219.0   262.0
2017.08.14 (226) 22:10:23    6.3   219.0   260.0
2017.08.14 (226) 22:15:11    6.1   222.0   256.0
2017.08.14 (226) 22:19:59    5.9   224.0   256.0
2017.08.14 (226) 22:25:23    5.8   222.0   256.0
2017.08.14 (226) 22:30:11    5.7   225.0   257.0
2017.08.14 (226) 22:34:59    5.6   219.0   254.0
2017.08.14 (226) 22:40:23    5.6   218.0   256.0
2017.08.14 (226) 22:45:11    5.5   218.0   260.0
2017.08.14 (226) 22:49:59    5.5   218.0   260.0
2017.08.14 (226) 22:55:23    5.6   216.0   263.0
2017.08.14 (226) 23:00:11    5.6   216.0   259.0
2017.08.14 (226) 23:04:59    5.7   219.0   260.0
2017.08.14 (226) 23:10:23    5.6   213.0   254.0
2017.08.14 (226) 23:15:11    5.4   216.0   254.0
2017.08.14 (226) 23:19:59    5.4   218.0   251.0
2017.08.14 (226) 23:25:23    5.5   215.0   250.0
2017.08.14 (226) 23:30:11    5.5   218.0   253.0
2017.08.14 (226) 23:34:59    5.3   215.0   247.0
2017.08.14 (226) 23:40:23    5.2   213.0   250.0
2017.08.14 (226) 23:45:11    5.1   215.0   247.0
2017.08.14 (226) 23:49:59    5.1   215.0   250.0
2017.08.14 (226) 23:55:23    5.1   213.0   248.0
2017.08.15 (227) 00:00:11    5.2   218.0   248.0
2017.08.15 (227) 00:04:59    5.0   215.0   236.0
2017.08.15 (227) 00:10:23    5.0   212.0   238.0
2017.08.15 (227) 00:15:11    4.9   215.0   242.0
2017.08.15 (227) 00:19:59    4.9   212.0   241.0
2017.08.15 (227) 00:25:23    4.9   213.0   247.0
2017.08.15 (227) 00:30:11    4.9   213.0   245.0
2017.08.15 (227) 00:34:59    4.8   212.0   245.0
2017.08.15 (227) 00:40:23    4.8   215.0   242.0
2017.08.15 (227) 00:45:11    4.7   213.0   242.0
2017.08.15 (227) 00:49:59    4.7   215.0   241.0
2017.08.15 (227) 00:55:23    4.6   219.0   251.0
2017.08.15 (227) 01:00:11    4.6   222.0   251.0
2017.08.15 (227) 01:04:59    4.5   225.0   250.0
2017.08.15 (227) 01:10:23    4.3   224.0   247.0
2017.08.15 (227) 01:15:11    4.2   222.0   241.0
2017.08.15 (227) 01:19:59    4.2   222.0   245.0
2017.08.15 (227) 01:25:23    4.2   221.0   245.0
2017.08.15 (227) 01:30:11    4.3   213.0   257.0
2017.08.15 (227) 01:34:59    4.2   218.0   262.0
2017.08.15 (227) 01:40:23    4.3   225.0   262.0
2017.08.15 (227) 01:45:11    4.2   218.0   254.0
2017.08.15 (227) 01:49:59    4.2   222.0   259.0
2017.08.15 (227) 01:55:23    4.2   225.0   260.0
2017.08.15 (227) 02:00:11    4.2   222.0   262.0
2017.08.15 (227) 02:04:59    4.1   222.0   257.0
2017.08.15 (227) 02:10:23    4.3   222.0   260.0
2017.08.15 (227) 02:15:11    4.3   225.0   256.0
2017.08.15 (227) 02:19:59    4.3   221.0   257.0
2017.08.15 (227) 02:25:23    4.3   222.0   259.0
2017.08.15 (227) 02:30:11    4.2   225.0   259.0
2017.08.15 (227) 02:34:59    4.0   224.0   253.0
2017.08.15 (227) 02:40:23    3.9   225.0   262.0
2017.08.15 (227) 02:45:11    3.9   225.0   263.0
2017.08.15 (227) 02:49:59    3.9   225.0   262.0
2017.08.15 (227) 02:55:23    3.9   228.0   265.0
2017.08.15 (227) 03:00:11    3.9   228.0   265.0
2017.08.15 (227) 03:04:59    3.9   225.0   259.0
2017.08.15 (227) 03:10:23    3.9   233.0   265.0
