yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.26 (238) 02:30:11    4.5   207.0   247.0
2017.08.26 (238) 02:34:59    4.5   212.0   245.0
2017.08.26 (238) 02:40:23    4.8   213.0   266.0
2017.08.26 (238) 02:45:11    4.7   212.0   266.0
2017.08.26 (238) 02:49:59    4.7   216.0   253.0
2017.08.26 (238) 02:55:23    4.7   213.0   251.0
2017.08.26 (238) 03:00:11    4.4   218.0   251.0
2017.08.26 (238) 03:04:59    4.4   219.0   253.0
2017.08.26 (238) 03:10:23    4.2   216.0   247.0
2017.08.26 (238) 03:15:11    4.2   224.0   256.0
2017.08.26 (238) 03:19:59    4.1   224.0   256.0
2017.08.26 (238) 03:25:23    3.9   216.0   256.0
2017.08.26 (238) 03:30:11    3.9   228.0   277.0
2017.08.26 (238) 03:34:59    3.8   228.0   268.0
2017.08.26 (238) 03:40:23    3.8   233.0   269.0
2017.08.26 (238) 03:45:11    4.0   244.0   288.0
2017.08.26 (238) 03:49:59    4.1   242.0   295.0
2017.08.26 (238) 03:55:23    4.1   251.0   291.0
2017.08.26 (238) 04:00:11    4.2   244.0   289.0
2017.08.26 (238) 04:04:59    4.2   253.0   278.0
2017.08.26 (238) 04:10:23    4.2   247.0   275.0
2017.08.26 (238) 04:15:11    4.2   242.0   283.0
2017.08.26 (238) 04:19:59    4.2   242.0   278.0
2017.08.26 (238) 04:25:23    4.1   242.0   285.0
2017.08.26 (238) 04:30:11    4.0   244.0   283.0
2017.08.26 (238) 04:34:59    4.0   239.0   294.0
2017.08.26 (238) 04:40:23    4.0   248.0   294.0
2017.08.26 (238) 04:45:11    3.8   250.0   289.0
2017.08.26 (238) 04:49:59    3.8   250.0   300.0
2017.08.26 (238) 04:55:23    3.7   254.0   294.0
2017.08.26 (238) 05:00:11    3.6   250.0   304.0
2017.08.26 (238) 05:04:59    3.4   256.0   295.0
2017.08.26 (238) 05:10:23    3.4   257.0   298.0
2017.08.26 (238) 05:15:11    3.2   268.0   298.0
2017.08.26 (238) 05:19:59    3.3   263.0   316.0
2017.08.26 (238) 05:25:23    3.2   268.0   315.0
2017.08.26 (238) 05:30:11    3.1   274.0   316.0
2017.08.26 (238) 05:34:59    3.2   285.0   327.0
2017.08.26 (238) 05:40:23    3.0   278.0   322.0
2017.08.26 (238) 05:45:11    3.0   272.0   336.0
2017.08.26 (238) 05:49:59    3.1   275.0   344.0
2017.08.26 (238) 05:55:23    3.2   289.0   366.0
2017.08.26 (238) 06:00:11    3.1   289.0   366.0
2017.08.26 (238) 06:04:59    3.1   278.0   391.0
2017.08.26 (238) 06:10:23    2.9   281.0   363.0
2017.08.26 (238) 06:15:11    2.8   289.0   360.0
2017.08.26 (238) 06:19:59    2.9   288.0   377.0
2017.08.26 (238) 06:25:23    3.0   294.0   403.0
2017.08.26 (238) 06:30:11    2.8   292.0   383.0
2017.08.26 (238) 06:34:59    2.9   297.0   397.0
2017.08.26 (238) 06:40:23    2.7   294.0   366.0
2017.08.26 (238) 06:45:11    2.6   300.0   362.0
2017.08.26 (238) 06:49:59    2.6   288.0   365.0
2017.08.26 (238) 06:55:23    2.5   307.0   363.0
2017.08.26 (238) 07:00:11    2.4   303.0   345.0
2017.08.26 (238) 07:04:59    2.4   304.0   353.0
2017.08.26 (238) 07:10:23    2.4   298.0   338.0
2017.08.26 (238) 07:15:11  NaN     301.0   NaN  
2017.08.26 (238) 07:19:59  NaN     298.0   NaN  
2017.08.26 (238) 07:25:23  NaN     291.0   NaN  
2017.08.26 (238) 07:30:11  NaN     297.0   NaN  
2017.08.26 (238) 07:34:59  NaN     280.0   NaN  
2017.08.26 (238) 07:40:23  NaN     283.0   NaN  
2017.08.26 (238) 07:45:11  NaN     271.0   NaN  
2017.08.26 (238) 07:49:59  NaN     278.0   NaN  
2017.08.26 (238) 07:55:23  NaN     281.0   NaN  
2017.08.26 (238) 08:00:11  NaN     288.0   NaN  
2017.08.26 (238) 08:04:59  NaN     274.0   NaN  
2017.08.26 (238) 08:10:23  NaN     272.0   NaN  
2017.08.26 (238) 08:15:11  NaN     277.0   NaN  
2017.08.26 (238) 08:19:59  NaN     277.0   NaN  
2017.08.26 (238) 08:25:23  NaN     278.0   NaN  
2017.08.26 (238) 08:30:11  NaN     265.0   NaN  
2017.08.26 (238) 08:34:59  NaN     286.0   NaN  
2017.08.26 (238) 08:40:23  NaN     263.0   NaN  
2017.08.26 (238) 08:45:11  NaN     271.0   NaN  
2017.08.26 (238) 08:49:59  NaN     260.0   NaN  
2017.08.26 (238) 08:55:23    2.6   256.0   331.0
2017.08.26 (238) 09:00:11    2.8   253.0   310.0
2017.08.26 (238) 09:04:59    3.1   248.0   295.0
2017.08.26 (238) 09:10:23    3.5   247.0   291.0
2017.08.26 (238) 09:15:11    3.5   242.0   251.0
2017.08.26 (238) 09:19:59    3.9   253.0   259.0
2017.08.26 (238) 09:25:23    4.1   257.0   256.0
2017.08.26 (238) 09:30:11    4.3   247.0   250.0
2017.08.26 (238) 09:34:59    4.6   254.0   251.0
2017.08.26 (238) 09:40:23    4.8   236.0   254.0
2017.08.26 (238) 09:45:11    4.8   238.0   248.0
2017.08.26 (238) 09:49:59    5.1   236.0   256.0
2017.08.26 (238) 09:55:23    5.1   244.0   251.0
2017.08.26 (238) 10:00:11    5.2   241.0   247.0
2017.08.26 (238) 10:04:59    5.3   239.0   253.0
2017.08.26 (238) 10:10:23    5.5   228.0   272.0
2017.08.26 (238) 10:15:11    5.5   231.0   268.0
2017.08.26 (238) 10:19:59    5.5   230.0   268.0
2017.08.26 (238) 10:25:23    5.5   230.0   275.0
2017.08.26 (238) 10:30:11    5.6   224.0   285.0
2017.08.26 (238) 10:34:59    5.9   225.0   286.0
2017.08.26 (238) 10:40:23    5.9   222.0   286.0
2017.08.26 (238) 10:45:11    6.0   227.0   283.0
2017.08.26 (238) 10:49:59    6.2   215.0   300.0
2017.08.26 (238) 10:55:23    6.4   168.0   288.0
2017.08.26 (238) 11:00:11    6.4   171.0   292.0
2017.08.26 (238) 11:04:59    6.3   225.0   304.0
2017.08.26 (238) 11:10:23    6.4   225.0   301.0
2017.08.26 (238) 11:15:11    6.5   230.0   310.0
2017.08.26 (238) 11:19:59    6.6   165.0   309.0
2017.08.26 (238) 11:25:23    6.7   213.0   313.0
2017.08.26 (238) 11:30:11    6.7   206.0   316.0
2017.08.26 (238) 11:34:59    6.8   215.0   325.0
2017.08.26 (238) 11:40:23    6.8   224.0   331.0
2017.08.26 (238) 11:45:11    7.0   210.0   335.0
2017.08.26 (238) 11:49:59    6.8   204.0   347.0
2017.08.26 (238) 11:55:23    6.8   145.0   354.0
2017.08.26 (238) 12:00:11    6.7   165.0   360.0
2017.08.26 (238) 12:04:59    6.7   203.0   366.0
2017.08.26 (238) 12:10:23    6.7   197.0   397.0
2017.08.26 (238) 12:15:11    6.7   200.0   409.0
2017.08.26 (238) 12:19:59    6.9   204.0   415.0
2017.08.26 (238) 12:25:23    6.9   198.0   400.0
2017.08.26 (238) 12:30:11    6.9   194.0   416.0
2017.08.26 (238) 12:34:59    6.8   184.0   421.0
2017.08.26 (238) 12:40:23    7.0   184.0   439.0
2017.08.26 (238) 12:45:11    6.7   200.0   410.0
2017.08.26 (238) 12:49:59    6.7   198.0   427.0
2017.08.26 (238) 12:55:23    6.6   195.0   418.0
2017.08.26 (238) 13:00:11    6.6   197.0   450.0
2017.08.26 (238) 13:04:59    6.7   189.0   448.0
2017.08.26 (238) 13:10:23    6.8   203.0   445.0
2017.08.26 (238) 13:15:11    6.8   204.0   448.0
2017.08.26 (238) 13:19:59    6.8   192.0   438.0
2017.08.26 (238) 13:25:23    6.9   198.0   477.0
2017.08.26 (238) 13:30:11    7.0   192.0   459.0
2017.08.26 (238) 13:34:59    7.2   195.0   456.0
2017.08.26 (238) 13:40:23    6.9   189.0   416.0
2017.08.26 (238) 13:45:11    7.0   183.0   421.0
2017.08.26 (238) 13:49:59    6.9   183.0   398.0
2017.08.26 (238) 13:55:23    7.1   215.0   418.0
2017.08.26 (238) 14:00:11    7.2   206.0   427.0
2017.08.26 (238) 14:04:59    6.9   174.0   395.0
2017.08.26 (238) 14:10:23    7.0   172.0   403.0
2017.08.26 (238) 14:15:11    7.1   213.0   397.0
2017.08.26 (238) 14:19:59    7.0   212.0   409.0
2017.08.26 (238) 14:25:23    6.9   203.0   389.0
2017.08.26 (238) 14:30:11    7.0   204.0   410.0
2017.08.26 (238) 14:34:59    6.8   191.0   388.0
2017.08.26 (238) 14:40:23    6.9   198.0   410.0
2017.08.26 (238) 14:45:11    6.8   204.0   412.0
2017.08.26 (238) 14:49:59    6.9   200.0   392.0
2017.08.26 (238) 14:55:23    6.7   206.0   391.0
2017.08.26 (238) 15:00:11    6.8   210.0   388.0
2017.08.26 (238) 15:04:59    6.5   197.0   392.0
2017.08.26 (238) 15:10:23    6.5   198.0   374.0
2017.08.26 (238) 15:15:11    6.3   187.0   374.0
2017.08.26 (238) 15:19:59    6.4   191.0   382.0
2017.08.26 (238) 15:25:23    6.3   189.0   409.0
2017.08.26 (238) 15:30:11    6.5   180.0   453.0
2017.08.26 (238) 15:34:59    6.3   186.0   410.0
2017.08.26 (238) 15:40:23    6.2   184.0   416.0
2017.08.26 (238) 15:45:11    6.3   187.0   432.0
2017.08.26 (238) 15:49:59    6.2   189.0   416.0
2017.08.26 (238) 15:55:23    6.3   183.0   451.0
2017.08.26 (238) 16:00:11    6.3   187.0   421.0
2017.08.26 (238) 16:04:59    6.2   187.0   416.0
2017.08.26 (238) 16:10:23    6.3   186.0   421.0
2017.08.26 (238) 16:15:11    6.2   186.0   432.0
2017.08.26 (238) 16:19:59    6.3   201.0   422.0
2017.08.26 (238) 16:25:23    6.4   184.0   445.0
2017.08.26 (238) 16:30:11    6.5   187.0   397.0
2017.08.26 (238) 16:34:59    6.5   186.0   400.0
2017.08.26 (238) 16:40:23    6.5   189.0   394.0
2017.08.26 (238) 16:45:11    6.6   186.0   395.0
2017.08.26 (238) 16:49:59    6.5   189.0   375.0
2017.08.26 (238) 16:55:23    6.8   195.0   385.0
2017.08.26 (238) 17:00:11    6.8   186.0   377.0
2017.08.26 (238) 17:04:59    6.9   184.0   378.0
2017.08.26 (238) 17:10:23    7.0   181.0   388.0
2017.08.26 (238) 17:15:11    7.0   178.0   369.0
2017.08.26 (238) 17:19:59    7.1   187.0   348.0
2017.08.26 (238) 17:25:23    7.1   181.0   347.0
2017.08.26 (238) 17:30:11    7.1   181.0   351.0
2017.08.26 (238) 17:34:59    7.3   181.0   368.0
2017.08.26 (238) 17:40:23    7.3   180.0   350.0
2017.08.26 (238) 17:45:11    7.4   180.0   345.0
2017.08.26 (238) 17:49:59    7.3   175.0   344.0
2017.08.26 (238) 17:55:23    7.5   174.0   368.0
2017.08.26 (238) 18:00:11    7.5   177.0   348.0
2017.08.26 (238) 18:04:59    7.6   178.0   347.0
2017.08.26 (238) 18:10:23    7.7   169.0   347.0
2017.08.26 (238) 18:15:11    7.7   169.0   339.0
2017.08.26 (238) 18:19:59    7.9   168.0   345.0
2017.08.26 (238) 18:25:23    7.8   165.0   347.0
2017.08.26 (238) 18:30:11    8.0   178.0   328.0
2017.08.26 (238) 18:34:59    8.0   224.0   336.0
2017.08.26 (238) 18:40:23    7.9   207.0   321.0
2017.08.26 (238) 18:45:11    8.0   227.0   313.0
2017.08.26 (238) 18:49:59    8.0   216.0   318.0
2017.08.26 (238) 18:55:23    8.0   241.0   315.0
2017.08.26 (238) 19:00:11    8.0   233.0   310.0
2017.08.26 (238) 19:04:59    8.1   236.0   301.0
2017.08.26 (238) 19:10:23    7.7   174.0   298.0
2017.08.26 (238) 19:15:11    8.0   245.0   294.0
2017.08.26 (238) 19:19:59    8.1   162.0   306.0
2017.08.26 (238) 19:25:23    8.0   248.0   300.0
2017.08.26 (238) 19:30:11    7.9   241.0   298.0
2017.08.26 (238) 19:34:59    7.7   231.0   300.0
2017.08.26 (238) 19:40:23    7.7   253.0   298.0
2017.08.26 (238) 19:45:11    7.6   245.0   292.0
2017.08.26 (238) 19:49:59    7.7   228.0   291.0
2017.08.26 (238) 19:55:23    7.6   227.0   286.0
2017.08.26 (238) 20:00:11    7.6   230.0   283.0
2017.08.26 (238) 20:04:59    7.4   245.0   283.0
2017.08.26 (238) 20:10:23    7.6   227.0   288.0
2017.08.26 (238) 20:15:11    7.5   241.0   274.0
2017.08.26 (238) 20:19:59    7.5   241.0   281.0
2017.08.26 (238) 20:25:23    7.5   238.0   278.0
2017.08.26 (238) 20:30:11    7.5   230.0   275.0
2017.08.26 (238) 20:34:59    7.3   234.0   272.0
2017.08.26 (238) 20:40:23    7.1   233.0   269.0
2017.08.26 (238) 20:45:11    7.1   234.0   269.0
2017.08.26 (238) 20:49:59    7.1   233.0   268.0
2017.08.26 (238) 20:55:23    7.1   233.0   265.0
2017.08.26 (238) 21:00:11    6.9   228.0   268.0
2017.08.26 (238) 21:04:59    6.9   231.0   262.0
2017.08.26 (238) 21:10:23    6.9   225.0   259.0
2017.08.26 (238) 21:15:11    7.0   225.0   266.0
2017.08.26 (238) 21:19:59    6.9   224.0   256.0
2017.08.26 (238) 21:25:23    6.9   224.0   269.0
2017.08.26 (238) 21:30:11    6.7   221.0   260.0
2017.08.26 (238) 21:34:59    6.5   221.0   253.0
2017.08.26 (238) 21:40:23    6.3   221.0   254.0
2017.08.26 (238) 21:45:11    6.3   225.0   259.0
2017.08.26 (238) 21:49:59    6.1   222.0   254.0
2017.08.26 (238) 21:55:23    6.1   225.0   271.0
2017.08.26 (238) 22:00:11    5.9   222.0   256.0
2017.08.26 (238) 22:04:59    5.8   222.0   250.0
2017.08.26 (238) 22:10:23    5.9   225.0   259.0
2017.08.26 (238) 22:15:11    5.7   227.0   256.0
2017.08.26 (238) 22:19:59    5.8   228.0   251.0
2017.08.26 (238) 22:25:23    5.6   221.0   248.0
2017.08.26 (238) 22:30:11    5.6   222.0   251.0
2017.08.26 (238) 22:34:59    5.6   225.0   251.0
2017.08.26 (238) 22:40:23    5.6   225.0   250.0
2017.08.26 (238) 22:45:11    5.6   221.0   248.0
2017.08.26 (238) 22:49:59    5.6   227.0   251.0
2017.08.26 (238) 22:55:23    5.4   224.0   242.0
2017.08.26 (238) 23:00:11    5.2   216.0   247.0
2017.08.26 (238) 23:04:59    5.1   231.0   248.0
2017.08.26 (238) 23:10:23    4.8   224.0   244.0
2017.08.26 (238) 23:15:11    4.7   219.0   245.0
2017.08.26 (238) 23:19:59    4.9   224.0   256.0
2017.08.26 (238) 23:25:23    4.7   230.0   245.0
2017.08.26 (238) 23:30:11    4.4   222.0   245.0
2017.08.26 (238) 23:34:59    4.4   228.0   247.0
2017.08.26 (238) 23:40:23    4.3   219.0   236.0
2017.08.26 (238) 23:45:11    4.3   218.0   250.0
2017.08.26 (238) 23:49:59    4.2   224.0   244.0
2017.08.26 (238) 23:55:23    4.0   222.0   241.0
2017.08.27 (239) 00:00:11    4.0   218.0   245.0
2017.08.27 (239) 00:04:59    3.8   216.0   247.0
2017.08.27 (239) 00:10:23    3.8   222.0   254.0
2017.08.27 (239) 00:15:11    3.7   225.0   245.0
2017.08.27 (239) 00:19:59    3.7   225.0   253.0
2017.08.27 (239) 00:25:23    3.9   228.0   253.0
2017.08.27 (239) 00:30:11    4.0   231.0   266.0
2017.08.27 (239) 00:34:59    4.0   225.0   266.0
2017.08.27 (239) 00:40:23    3.9   225.0   257.0
2017.08.27 (239) 00:45:11    3.8   231.0   257.0
2017.08.27 (239) 00:49:59    3.8   224.0   251.0
2017.08.27 (239) 00:55:23    3.9   228.0   254.0
2017.08.27 (239) 01:00:11    3.9   219.0   260.0
2017.08.27 (239) 01:04:59    3.8   241.0   266.0
2017.08.27 (239) 01:10:23    3.8   233.0   275.0
2017.08.27 (239) 01:15:11    3.7   238.0   268.0
2017.08.27 (239) 01:19:59    3.6   231.0   268.0
2017.08.27 (239) 01:25:23    3.8   227.0   285.0
2017.08.27 (239) 01:30:11    3.8   236.0   277.0
2017.08.27 (239) 01:34:59    3.9   245.0   294.0
2017.08.27 (239) 01:40:23    3.9   222.0   289.0
2017.08.27 (239) 01:45:11    4.0   227.0   297.0
2017.08.27 (239) 01:49:59    3.9   224.0   297.0
2017.08.27 (239) 01:55:23    3.8   222.0   298.0
2017.08.27 (239) 02:00:11    3.9   221.0   306.0
2017.08.27 (239) 02:04:59    3.9   221.0   318.0
2017.08.27 (239) 02:10:23    3.8   221.0   321.0
2017.08.27 (239) 02:15:11    3.7   219.0   310.0
2017.08.27 (239) 02:19:59    3.9   224.0   316.0
2017.08.27 (239) 02:25:23    3.6   253.0   298.0
2017.08.27 (239) 02:30:11    3.8   251.0   319.0
2017.08.27 (239) 02:34:59    3.4   263.0   295.0
2017.08.27 (239) 02:40:23    3.6   256.0   312.0
2017.08.27 (239) 02:45:11    3.4   254.0   300.0
2017.08.27 (239) 02:49:59    3.3   257.0   289.0
2017.08.27 (239) 02:55:23    3.4   265.0   298.0
2017.08.27 (239) 03:00:11    3.3   266.0   301.0
2017.08.27 (239) 03:04:59    3.4   259.0   292.0
2017.08.27 (239) 03:10:23    3.2   269.0   304.0
2017.08.27 (239) 03:15:11    3.2   256.0   285.0
2017.08.27 (239) 03:19:59    3.2   254.0   286.0
2017.08.27 (239) 03:25:23    3.3   260.0   288.0
2017.08.27 (239) 03:30:11    3.2   239.0   266.0
2017.08.27 (239) 03:34:59    3.3   244.0   262.0
2017.08.27 (239) 03:40:23    3.3   206.0   260.0
2017.08.27 (239) 03:45:11    3.2   236.0   256.0
2017.08.27 (239) 03:49:59    3.2   236.0   248.0
2017.08.27 (239) 03:55:23    3.3   236.0   253.0
2017.08.27 (239) 04:00:11    3.3   228.0   244.0
2017.08.27 (239) 04:04:59    3.4   219.0   247.0
2017.08.27 (239) 04:10:23    3.3   225.0   241.0
2017.08.27 (239) 04:15:11    3.4   222.0   239.0
2017.08.27 (239) 04:19:59    3.4   225.0   239.0
2017.08.27 (239) 04:25:23    3.4   221.0   242.0
2017.08.27 (239) 04:30:11    3.3   219.0   233.0
2017.08.27 (239) 04:34:59    3.2   219.0   245.0
2017.08.27 (239) 04:40:23    3.1   215.0   242.0
2017.08.27 (239) 04:45:11    3.0   219.0   234.0
2017.08.27 (239) 04:49:59    3.0   218.0   251.0
2017.08.27 (239) 04:55:23    2.8   230.0   251.0
2017.08.27 (239) 05:00:11    2.8   230.0   256.0
2017.08.27 (239) 05:04:59    2.8   224.0   257.0
2017.08.27 (239) 05:10:23    2.7   242.0   256.0
2017.08.27 (239) 05:15:11    2.8   238.0   268.0
2017.08.27 (239) 05:19:59    2.9   242.0   275.0
2017.08.27 (239) 05:25:23    2.9   245.0   285.0
2017.08.27 (239) 05:30:11    3.0   248.0   272.0
2017.08.27 (239) 05:34:59    3.0   248.0   271.0
2017.08.27 (239) 05:40:23    3.0   250.0   271.0
2017.08.27 (239) 05:45:11    3.0   253.0   275.0
2017.08.27 (239) 05:49:59    3.0   254.0   278.0
2017.08.27 (239) 05:55:23    3.1   251.0   278.0
2017.08.27 (239) 06:00:11    3.1   247.0   280.0
2017.08.27 (239) 06:04:59    3.1   254.0   285.0
2017.08.27 (239) 06:10:23    3.1   250.0   275.0
2017.08.27 (239) 06:15:11    3.1   253.0   281.0
2017.08.27 (239) 06:19:59    3.1   247.0   286.0
2017.08.27 (239) 06:25:23    3.1   260.0   277.0
2017.08.27 (239) 06:30:11    3.1   259.0   275.0
2017.08.27 (239) 06:34:59    3.1   251.0   283.0
2017.08.27 (239) 06:40:23    3.0   253.0   275.0
2017.08.27 (239) 06:45:11    3.0   245.0   280.0
2017.08.27 (239) 06:49:59    3.0   250.0   278.0
2017.08.27 (239) 06:55:23    2.9   251.0   275.0
2017.08.27 (239) 07:00:11    2.9   244.0   274.0
2017.08.27 (239) 07:04:59    2.9   247.0   277.0
2017.08.27 (239) 07:10:23    2.8   236.0   272.0
2017.08.27 (239) 07:15:11    2.8   233.0   265.0
2017.08.27 (239) 07:19:59    2.7   247.0   259.0
2017.08.27 (239) 07:25:23    2.6   238.0   259.0
2017.08.27 (239) 07:30:11    2.6   239.0   259.0
2017.08.27 (239) 07:34:59    2.5   238.0   260.0
2017.08.27 (239) 07:40:23    2.5   234.0   251.0
2017.08.27 (239) 07:45:11    2.4   219.0   244.0
2017.08.27 (239) 07:49:59    2.3   233.0   238.0
2017.08.27 (239) 07:55:23    2.2   233.0   247.0
2017.08.27 (239) 08:00:11    2.2   241.0   257.0
2017.08.27 (239) 08:04:59    2.1   247.0   265.0
2017.08.27 (239) 08:10:23    2.0   230.0   262.0
2017.08.27 (239) 08:15:11    1.9   250.0   269.0
2017.08.27 (239) 08:19:59    1.9   278.0   300.0
2017.08.27 (239) 08:25:23    1.9   281.0   316.0
2017.08.27 (239) 08:30:11    1.9   286.0   341.0
2017.08.27 (239) 08:34:59    1.8   265.0   295.0
2017.08.27 (239) 08:40:23    1.8   283.0   347.0
2017.08.27 (239) 08:45:11    1.8   294.0   375.0
2017.08.27 (239) 08:49:59    2.3   286.0   383.0
2017.08.27 (239) 08:55:23    2.6   257.0   339.0
2017.08.27 (239) 09:00:11    2.9   254.0   300.0
2017.08.27 (239) 09:04:59    3.2   247.0   269.0
2017.08.27 (239) 09:10:23    3.5   248.0   260.0
2017.08.27 (239) 09:15:11    3.8   234.0   247.0
2017.08.27 (239) 09:19:59    4.1   236.0   256.0
2017.08.27 (239) 09:25:23    4.4   242.0   245.0
2017.08.27 (239) 09:30:11    4.5   236.0   248.0
2017.08.27 (239) 09:34:59    4.6   239.0   242.0
2017.08.27 (239) 09:40:23    4.9   241.0   234.0
2017.08.27 (239) 09:45:11    5.2   227.0   238.0
2017.08.27 (239) 09:49:59    5.3   236.0   238.0
2017.08.27 (239) 09:55:23    5.4   244.0   231.0
2017.08.27 (239) 10:00:11    5.5   244.0   236.0
2017.08.27 (239) 10:04:59    5.4   233.0   233.0
2017.08.27 (239) 10:10:23    5.6   233.0   247.0
2017.08.27 (239) 10:15:11    5.6   225.0   241.0
2017.08.27 (239) 10:19:59    5.7   239.0   244.0
2017.08.27 (239) 10:25:23    5.6   231.0   253.0
2017.08.27 (239) 10:30:11    5.8   222.0   253.0
2017.08.27 (239) 10:34:59    6.0   227.0   259.0
2017.08.27 (239) 10:40:23    5.8   225.0   263.0
2017.08.27 (239) 10:45:11    6.0   224.0   259.0
2017.08.27 (239) 10:49:59    6.3   225.0   263.0
2017.08.27 (239) 10:55:23    6.5   216.0   257.0
2017.08.27 (239) 11:00:11    6.5   215.0   257.0
2017.08.27 (239) 11:04:59    6.6   210.0   256.0
2017.08.27 (239) 11:10:23    6.4   213.0   259.0
2017.08.27 (239) 11:15:11    6.2   222.0   272.0
2017.08.27 (239) 11:19:59    6.4   218.0   263.0
2017.08.27 (239) 11:25:23    6.4   212.0   259.0
2017.08.27 (239) 11:30:11    6.4   215.0   263.0
2017.08.27 (239) 11:34:59    6.3   212.0   281.0
2017.08.27 (239) 11:40:23    6.1   212.0   278.0
2017.08.27 (239) 11:45:11    6.0   213.0   277.0
2017.08.27 (239) 11:49:59    5.9   198.0   294.0
2017.08.27 (239) 11:55:23    6.0   210.0   301.0
2017.08.27 (239) 12:00:11    6.1   212.0   298.0
2017.08.27 (239) 12:04:59    6.0   204.0   310.0
2017.08.27 (239) 12:10:23    6.0   207.0   312.0
2017.08.27 (239) 12:15:11    6.0   201.0   322.0
2017.08.27 (239) 12:19:59    6.1   203.0   322.0
2017.08.27 (239) 12:25:23    6.3   200.0   331.0
2017.08.27 (239) 12:30:11    6.3   200.0   328.0
2017.08.27 (239) 12:34:59    6.3   203.0   331.0
2017.08.27 (239) 12:40:23    6.4   197.0   330.0
2017.08.27 (239) 12:45:11    6.6   195.0   353.0
2017.08.27 (239) 12:49:59    6.5   198.0   339.0
2017.08.27 (239) 12:55:23    6.5   195.0   339.0
2017.08.27 (239) 13:00:11    6.6   197.0   344.0
2017.08.27 (239) 13:04:59    6.7   198.0   344.0
2017.08.27 (239) 13:10:23    6.6   194.0   342.0
2017.08.27 (239) 13:15:11    6.8   195.0   353.0
2017.08.27 (239) 13:19:59    6.7   197.0   360.0
2017.08.27 (239) 13:25:23    6.9   192.0   359.0
2017.08.27 (239) 13:30:11    6.9   195.0   362.0
2017.08.27 (239) 13:34:59    7.1   192.0   382.0
2017.08.27 (239) 13:40:23    7.3   191.0   371.0
2017.08.27 (239) 13:45:11    7.3   191.0   371.0
2017.08.27 (239) 13:49:59    7.5   197.0   354.0
2017.08.27 (239) 13:55:23    7.6   186.0   368.0
2017.08.27 (239) 14:00:11    7.6   189.0   377.0
2017.08.27 (239) 14:04:59    7.8   189.0   374.0
2017.08.27 (239) 14:10:23    8.1   189.0   374.0
2017.08.27 (239) 14:15:11    8.3   195.0   360.0
2017.08.27 (239) 14:19:59    8.6   183.0   360.0
2017.08.27 (239) 14:25:23    8.7   191.0   353.0
2017.08.27 (239) 14:30:11    8.7   189.0   342.0
2017.08.27 (239) 14:34:59    8.7   187.0   336.0
2017.08.27 (239) 14:40:23    8.8   186.0   341.0
2017.08.27 (239) 14:45:11    8.8   187.0   345.0
2017.08.27 (239) 14:49:59    8.8   200.0   344.0
2017.08.27 (239) 14:55:23    8.8   197.0   354.0
2017.08.27 (239) 15:00:11    9.0   187.0   362.0
2017.08.27 (239) 15:04:59    8.9   191.0   359.0
2017.08.27 (239) 15:10:23    9.0   180.0   362.0
2017.08.27 (239) 15:15:11    9.0   198.0   374.0
2017.08.27 (239) 15:19:59    9.0   192.0   377.0
2017.08.27 (239) 15:25:23    8.9   191.0   392.0
2017.08.27 (239) 15:30:11    8.8   189.0   397.0
2017.08.27 (239) 15:34:59    8.9   194.0   403.0
2017.08.27 (239) 15:40:23    8.8   187.0   404.0
2017.08.27 (239) 15:45:11    8.7   191.0   406.0
2017.08.27 (239) 15:49:59    8.6   191.0   421.0
2017.08.27 (239) 15:55:23    8.1   189.0   410.0
2017.08.27 (239) 16:00:11    8.1   186.0   422.0
2017.08.27 (239) 16:04:59    8.0   187.0   432.0
2017.08.27 (239) 16:10:23    7.9   191.0   439.0
2017.08.27 (239) 16:15:11    7.8   198.0   456.0
2017.08.27 (239) 16:19:59    7.7   184.0   407.0
2017.08.27 (239) 16:25:23    7.7   191.0   403.0
2017.08.27 (239) 16:30:11    7.6   204.0   401.0
2017.08.27 (239) 16:34:59    7.3   192.0   378.0
2017.08.27 (239) 16:40:23    7.4   194.0   391.0
2017.08.27 (239) 16:45:11    7.4   183.0   395.0
2017.08.27 (239) 16:49:59    7.2   198.0   394.0
2017.08.27 (239) 16:55:23    7.2   181.0   395.0
2017.08.27 (239) 17:00:11    7.2   192.0   392.0
2017.08.27 (239) 17:04:59    7.0   236.0   383.0
2017.08.27 (239) 17:10:23    7.0   244.0   374.0
2017.08.27 (239) 17:15:11    7.0   178.0   359.0
2017.08.27 (239) 17:19:59    7.2   172.0   372.0
2017.08.27 (239) 17:25:23    7.0   174.0   350.0
2017.08.27 (239) 17:30:11    6.9   180.0   357.0
2017.08.27 (239) 17:34:59    6.9   181.0   369.0
2017.08.27 (239) 17:40:23    7.2   178.0   360.0
2017.08.27 (239) 17:45:11    7.2   181.0   362.0
2017.08.27 (239) 17:49:59    7.3   186.0   368.0
2017.08.27 (239) 17:55:23    7.3   171.0   357.0
2017.08.27 (239) 18:00:11    7.5   181.0   363.0
2017.08.27 (239) 18:04:59    7.5   169.0   350.0
2017.08.27 (239) 18:10:23    7.4   174.0   347.0
2017.08.27 (239) 18:15:11    7.7   177.0   356.0
2017.08.27 (239) 18:19:59    7.8   197.0   347.0
2017.08.27 (239) 18:25:23    7.7   227.0   338.0
