yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.19 (231) 10:00:11    4.9   223.0   234.0
2017.08.19 (231) 10:04:59    5.2   216.0   226.0
2017.08.19 (231) 10:10:23    5.2   213.0   226.0
2017.08.19 (231) 10:15:11    5.3   221.0   236.0
2017.08.19 (231) 10:19:59    5.3   223.0   229.0
2017.08.19 (231) 10:25:23    5.2   223.0   236.0
2017.08.19 (231) 10:30:11    5.4   216.0   239.0
2017.08.19 (231) 10:34:59    5.7   221.0   234.0
2017.08.19 (231) 10:40:23    5.7   216.0   231.0
2017.08.19 (231) 10:45:11    5.6   218.0   234.0
2017.08.19 (231) 10:49:59    5.6   216.0   236.0
2017.08.19 (231) 10:55:23    5.6   218.0   239.0
2017.08.19 (231) 11:00:11    5.4   210.0   239.0
2017.08.19 (231) 11:04:59    5.6   221.0   247.0
2017.08.19 (231) 11:10:23    5.7   223.0   249.0
2017.08.19 (231) 11:15:11    5.7   226.0   252.0
2017.08.19 (231) 11:19:59    5.6   216.0   270.0
2017.08.19 (231) 11:25:23    5.9   231.0   267.0
2017.08.19 (231) 11:30:11    6.1   226.0   252.0
2017.08.19 (231) 11:34:59    6.1   229.0   247.0
2017.08.19 (231) 11:40:23    6.0   226.0   244.0
2017.08.19 (231) 11:45:11    5.8   226.0   265.0
2017.08.19 (231) 11:49:59    6.1   226.0   280.0
2017.08.19 (231) 11:55:23    6.2   216.0   283.0
2017.08.19 (231) 12:00:11    6.4   213.0   283.0
2017.08.19 (231) 12:04:59    6.3   221.0   275.0
2017.08.19 (231) 12:10:23    6.4   221.0   267.0
2017.08.19 (231) 12:15:11    6.3   229.0   257.0
2017.08.19 (231) 12:19:59    6.3   216.0   265.0
2017.08.19 (231) 12:25:23    6.3   226.0   275.0
2017.08.19 (231) 12:30:11    6.3   213.0   280.0
2017.08.19 (231) 12:34:59    6.3   216.0   286.0
2017.08.19 (231) 12:40:23    6.3   218.0   283.0
2017.08.19 (231) 12:45:11  NaN     NaN     NaN  
2017.08.19 (231) 12:49:59    6.2   234.0   278.0
2017.08.19 (231) 12:55:23    6.1   216.0   278.0
2017.08.19 (231) 13:00:11    6.0   218.0   278.0
2017.08.19 (231) 13:04:59    5.8   221.0   306.0
2017.08.19 (231) 13:10:23    5.7   216.0   322.0
2017.08.19 (231) 13:15:11    5.8   218.0   345.0
2017.08.19 (231) 13:19:59    5.8   213.0   335.0
2017.08.19 (231) 13:25:23    5.8   216.0   338.0
2017.08.19 (231) 13:30:11    5.8   213.0   327.0
2017.08.19 (231) 13:34:59    5.9   205.0   351.0
2017.08.19 (231) 13:40:23    6.1   213.0   353.0
2017.08.19 (231) 13:45:11    6.1   208.0   351.0
2017.08.19 (231) 13:49:59    6.1   205.0   351.0
2017.08.19 (231) 13:55:23    6.3   205.0   364.0
2017.08.19 (231) 14:00:11    6.4   205.0   364.0
2017.08.19 (231) 14:04:59    6.5   205.0   358.0
2017.08.19 (231) 14:10:23    6.7   205.0   351.0
2017.08.19 (231) 14:15:11    6.8   210.0   340.0
2017.08.19 (231) 14:19:59    6.6   190.0   343.0
2017.08.19 (231) 14:25:23    6.7   195.0   353.0
2017.08.19 (231) 14:30:11    6.6   192.0   353.0
2017.08.19 (231) 14:34:59    6.8   187.0   338.0
2017.08.19 (231) 14:40:23    6.7   197.0   332.0
2017.08.19 (231) 14:45:11    6.8   187.0   356.0
2017.08.19 (231) 14:49:59    6.9   190.0   364.0
2017.08.19 (231) 14:55:23    6.9   NaN     356.0
2017.08.19 (231) 15:00:11    7.1   192.0   358.0
2017.08.19 (231) 15:04:59    7.1   195.0   348.0
2017.08.19 (231) 15:10:23    7.3   205.0   348.0
2017.08.19 (231) 15:15:11    7.3   200.0   345.0
2017.08.19 (231) 15:19:59  NaN     NaN     NaN  
2017.08.19 (231) 15:25:23    7.7   197.0   345.0
2017.08.19 (231) 15:30:11    7.7   203.0   343.0
2017.08.19 (231) 15:34:59    7.7   190.0   335.0
2017.08.19 (231) 15:40:23    7.8   197.0   340.0
2017.08.19 (231) 15:45:11    7.9   190.0   338.0
2017.08.19 (231) 15:49:59  NaN     NaN     NaN  
2017.08.19 (231) 15:55:23  NaN     NaN     NaN  
2017.08.19 (231) 16:00:11    8.3   236.0   332.0
2017.08.19 (231) 16:04:59    8.3   216.0   330.0
2017.08.19 (231) 16:10:23    8.2   208.0   330.0
2017.08.19 (231) 16:15:11  NaN     NaN     NaN  
2017.08.19 (231) 16:19:59  NaN     NaN     NaN  
2017.08.19 (231) 16:25:23    8.4   223.0   317.0
2017.08.19 (231) 16:30:11    8.2   216.0   314.0
2017.08.19 (231) 16:34:59    8.7   210.0   319.0
2017.08.19 (231) 16:40:23    8.5   213.0   306.0
2017.08.19 (231) 16:45:11    8.5   216.0   314.0
2017.08.19 (231) 16:49:59  NaN     NaN     NaN  
2017.08.19 (231) 16:55:23  NaN     NaN     NaN  
2017.08.19 (231) 17:00:11    8.3   210.0   304.0
2017.08.19 (231) 17:04:59    8.3   210.0   304.0
2017.08.19 (231) 17:10:23    8.3   203.0   304.0
2017.08.19 (231) 17:15:11    8.2   197.0   296.0
2017.08.19 (231) 17:19:59    8.3   197.0   299.0
2017.08.19 (231) 17:25:23    8.3   203.0   301.0
2017.08.19 (231) 17:30:11    8.4   210.0   312.0
2017.08.19 (231) 17:34:59    8.6   200.0   314.0
2017.08.19 (231) 17:40:23    8.4   208.0   309.0
2017.08.19 (231) 17:45:11    8.3   203.0   301.0
2017.08.19 (231) 17:49:59    8.2   208.0   296.0
2017.08.19 (231) 17:55:23    8.0   216.0   304.0
2017.08.19 (231) 18:00:11    7.9   210.0   296.0
2017.08.19 (231) 18:04:59    7.7   218.0   306.0
2017.08.19 (231) 18:10:23    7.9   231.0   317.0
2017.08.19 (231) 18:15:11    7.7   234.0   304.0
2017.08.19 (231) 18:19:59    7.7   226.0   304.0
2017.08.19 (231) 18:25:23    7.8   234.0   301.0
2017.08.19 (231) 18:30:11    7.7   226.0   293.0
2017.08.19 (231) 18:34:59    7.8   234.0   301.0
2017.08.19 (231) 18:40:23    7.7   239.0   299.0
2017.08.19 (231) 18:45:11    7.7   236.0   293.0
2017.08.19 (231) 18:49:59    7.7   236.0   293.0
2017.08.19 (231) 18:55:23    7.6   226.0   296.0
2017.08.19 (231) 19:00:11    8.0   242.0   296.0
2017.08.19 (231) 19:04:59    8.0   234.0   288.0
2017.08.19 (231) 19:10:23    7.7   231.0   275.0
2017.08.19 (231) 19:15:11    7.6   229.0   273.0
2017.08.19 (231) 19:19:59    7.5   242.0   267.0
2017.08.19 (231) 19:25:23    7.4   231.0   275.0
2017.08.19 (231) 19:30:11    7.3   234.0   275.0
2017.08.19 (231) 19:34:59    7.3   231.0   278.0
2017.08.19 (231) 19:40:23    7.0   231.0   273.0
2017.08.19 (231) 19:45:11    7.1   239.0   275.0
2017.08.19 (231) 19:49:59    7.1   234.0   275.0
2017.08.19 (231) 19:55:23    7.0   234.0   278.0
2017.08.19 (231) 20:00:11    6.9   247.0   273.0
2017.08.19 (231) 20:04:59    7.1   244.0   275.0
2017.08.19 (231) 20:10:23    7.1   234.0   267.0
2017.08.19 (231) 20:15:11    7.0   234.0   270.0
2017.08.19 (231) 20:19:59    7.0   236.0   275.0
2017.08.19 (231) 20:25:23    6.9   244.0   273.0
2017.08.19 (231) 20:30:11    7.1   252.0   273.0
2017.08.19 (231) 20:34:59    7.0   249.0   275.0
2017.08.19 (231) 20:40:23    6.9   247.0   270.0
2017.08.19 (231) 20:45:11    7.1   249.0   265.0
2017.08.19 (231) 20:49:59    7.0   244.0   262.0
2017.08.19 (231) 20:55:23    6.9   231.0   249.0
2017.08.19 (231) 21:00:11    6.9   231.0   249.0
2017.08.19 (231) 21:04:59    6.6   229.0   249.0
2017.08.19 (231) 21:10:23    6.4   223.0   252.0
2017.08.19 (231) 21:15:11    6.2   229.0   247.0
2017.08.19 (231) 21:19:59    6.0   223.0   252.0
2017.08.19 (231) 21:25:23    5.8   221.0   252.0
2017.08.19 (231) 21:30:11    5.8   229.0   273.0
2017.08.19 (231) 21:34:59    5.7   229.0   265.0
2017.08.19 (231) 21:40:23    5.7   234.0   262.0
2017.08.19 (231) 21:45:11    5.9   231.0   267.0
2017.08.19 (231) 21:49:59    5.6   234.0   265.0
2017.08.19 (231) 21:55:23    5.5   239.0   267.0
2017.08.19 (231) 22:00:11    5.6   236.0   275.0
2017.08.19 (231) 22:04:59    5.5   234.0   273.0
2017.08.19 (231) 22:10:23    5.4   234.0   270.0
2017.08.19 (231) 22:15:11    5.6   231.0   280.0
2017.08.19 (231) 22:19:59    5.6   234.0   275.0
2017.08.19 (231) 22:25:23    5.6   231.0   273.0
2017.08.19 (231) 22:30:11    5.6   231.0   265.0
2017.08.19 (231) 22:34:59    5.6   231.0   262.0
2017.08.19 (231) 22:40:23    5.6   223.0   265.0
2017.08.19 (231) 22:45:11    5.8   223.0   260.0
2017.08.19 (231) 22:49:59    5.8   223.0   255.0
2017.08.19 (231) 22:55:23    5.7   218.0   252.0
2017.08.19 (231) 23:00:11    5.7   218.0   255.0
2017.08.19 (231) 23:04:59    5.5   216.0   257.0
2017.08.19 (231) 23:10:23    5.7   213.0   255.0
2017.08.19 (231) 23:15:11    5.5   223.0   244.0
2017.08.19 (231) 23:19:59    5.2   216.0   242.0
2017.08.19 (231) 23:25:23    5.2   213.0   252.0
2017.08.19 (231) 23:30:11    5.1   213.0   257.0
2017.08.19 (231) 23:34:59    5.0   213.0   255.0
2017.08.19 (231) 23:40:23    5.1   221.0   265.0
2017.08.19 (231) 23:45:11    5.0   221.0   252.0
2017.08.19 (231) 23:49:59    4.7   223.0   249.0
2017.08.19 (231) 23:55:23    4.5   221.0   257.0
2017.08.20 (232) 00:00:11    4.3   221.0   255.0
2017.08.20 (232) 00:04:59    4.0   213.0   252.0
2017.08.20 (232) 00:10:23    4.1   231.0   275.0
2017.08.20 (232) 00:15:11    4.1   231.0   273.0
2017.08.20 (232) 00:19:59    3.7   226.0   260.0
2017.08.20 (232) 00:25:23    3.9   229.0   301.0
2017.08.20 (232) 00:30:11    3.8   236.0   296.0
2017.08.20 (232) 00:34:59    3.9   249.0   304.0
2017.08.20 (232) 00:40:23    3.9   255.0   304.0
2017.08.20 (232) 00:45:11    4.0   242.0   314.0
2017.08.20 (232) 00:49:59    4.2   257.0   317.0
2017.08.20 (232) 00:55:23    4.2   252.0   309.0
2017.08.20 (232) 01:00:11    4.2   244.0   293.0
2017.08.20 (232) 01:04:59    4.3   247.0   291.0
2017.08.20 (232) 01:10:23    4.3   236.0   283.0
2017.08.20 (232) 01:15:11    4.5   229.0   278.0
2017.08.20 (232) 01:19:59    4.4   221.0   267.0
2017.08.20 (232) 01:25:23    4.6   226.0   280.0
2017.08.20 (232) 01:30:11    4.6   236.0   270.0
2017.08.20 (232) 01:34:59    4.7   231.0   275.0
2017.08.20 (232) 01:40:23    4.9   236.0   273.0
2017.08.20 (232) 01:45:11    4.9   229.0   273.0
2017.08.20 (232) 01:49:59    5.1   231.0   278.0
2017.08.20 (232) 01:55:23    5.0   229.0   265.0
2017.08.20 (232) 02:00:11    5.0   229.0   273.0
2017.08.20 (232) 02:04:59    5.0   231.0   278.0
2017.08.20 (232) 02:10:23    5.0   223.0   273.0
2017.08.20 (232) 02:15:11    5.0   226.0   267.0
2017.08.20 (232) 02:19:59    5.0   226.0   267.0
2017.08.20 (232) 02:25:23    5.1   223.0   270.0
2017.08.20 (232) 02:30:11    5.1   226.0   262.0
2017.08.20 (232) 02:34:59    5.3   223.0   262.0
2017.08.20 (232) 02:40:23    5.5   229.0   262.0
2017.08.20 (232) 02:45:11    5.2   226.0   247.0
2017.08.20 (232) 02:49:59    5.8   216.0   244.0
2017.08.20 (232) 02:55:23    5.8   221.0   234.0
2017.08.20 (232) 03:00:11    5.6   213.0   234.0
2017.08.20 (232) 03:04:59    5.4   216.0   236.0
2017.08.20 (232) 03:10:23    5.3   216.0   242.0
2017.08.20 (232) 03:15:11    5.1   216.0   234.0
2017.08.20 (232) 03:19:59    4.9   213.0   236.0
2017.08.20 (232) 03:25:23    5.0   213.0   249.0
2017.08.20 (232) 03:30:11    5.1   213.0   252.0
2017.08.20 (232) 03:34:59    5.0   221.0   257.0
2017.08.20 (232) 03:40:23    4.9   226.0   252.0
2017.08.20 (232) 03:45:11    4.6   221.0   247.0
2017.08.20 (232) 03:49:59    4.8   221.0   262.0
2017.08.20 (232) 03:55:23    4.9   223.0   257.0
2017.08.20 (232) 04:00:11    4.8   216.0   244.0
2017.08.20 (232) 04:04:59    4.9   208.0   242.0
2017.08.20 (232) 04:10:23    4.9   210.0   247.0
2017.08.20 (232) 04:15:11    4.7   208.0   231.0
2017.08.20 (232) 04:19:59    4.6   208.0   236.0
2017.08.20 (232) 04:25:23    4.5   210.0   234.0
2017.08.20 (232) 04:30:11    4.4   208.0   234.0
2017.08.20 (232) 04:34:59    4.3   210.0   236.0
2017.08.20 (232) 04:40:23    4.2   208.0   229.0
2017.08.20 (232) 04:45:11    3.7   205.0   226.0
2017.08.20 (232) 04:49:59    3.5   205.0   234.0
2017.08.20 (232) 04:55:23    3.3   210.0   247.0
2017.08.20 (232) 05:00:11    3.3   208.0   275.0
2017.08.20 (232) 05:04:59    3.3   226.0   291.0
2017.08.20 (232) 05:10:23    3.3   239.0   293.0
2017.08.20 (232) 05:15:11    3.4   234.0   288.0
2017.08.20 (232) 05:19:59    3.5   231.0   286.0
2017.08.20 (232) 05:25:23    3.3   236.0   270.0
2017.08.20 (232) 05:30:11    3.2   231.0   244.0
2017.08.20 (232) 05:34:59    3.2   223.0   247.0
2017.08.20 (232) 05:40:23    2.9   216.0   229.0
2017.08.20 (232) 05:45:11    2.6   213.0   226.0
2017.08.20 (232) 05:49:59  NaN     213.0   NaN  
2017.08.20 (232) 05:55:23  NaN     NaN     NaN  
2017.08.20 (232) 06:00:11  NaN     NaN     NaN  
2017.08.20 (232) 06:04:59  NaN     NaN     NaN  
2017.08.20 (232) 06:10:23  NaN     NaN     NaN  
2017.08.20 (232) 06:15:11  NaN     NaN     NaN  
2017.08.20 (232) 06:19:59  NaN     NaN     NaN  
2017.08.20 (232) 06:25:23  NaN     NaN     NaN  
2017.08.20 (232) 06:30:11  NaN     NaN     NaN  
2017.08.20 (232) 06:34:59  NaN     NaN     NaN  
2017.08.20 (232) 06:40:23  NaN     NaN     NaN  
2017.08.20 (232) 06:45:11  NaN     NaN     NaN  
2017.08.20 (232) 06:49:59  NaN     NaN     NaN  
2017.08.20 (232) 06:55:23  NaN     NaN     NaN  
2017.08.20 (232) 07:00:11  NaN     NaN     NaN  
2017.08.20 (232) 07:04:59  NaN     NaN     NaN  
2017.08.20 (232) 07:10:23  NaN     NaN     NaN  
2017.08.20 (232) 07:15:11  NaN     NaN     NaN  
2017.08.20 (232) 07:19:59  NaN     NaN     NaN  
2017.08.20 (232) 07:25:23  NaN     NaN     NaN  
2017.08.20 (232) 07:30:11  NaN     NaN     NaN  
2017.08.20 (232) 07:34:59  NaN     NaN     NaN  
2017.08.20 (232) 07:40:23  NaN     NaN     NaN  
2017.08.20 (232) 07:45:11  NaN     NaN     NaN  
2017.08.20 (232) 07:49:59  NaN     NaN     NaN  
2017.08.20 (232) 07:55:23  NaN     NaN     NaN  
2017.08.20 (232) 08:00:11  NaN     NaN     NaN  
2017.08.20 (232) 08:04:59  NaN     NaN     NaN  
2017.08.20 (232) 08:10:23  NaN     NaN     NaN  
2017.08.20 (232) 08:15:11  NaN     NaN     NaN  
2017.08.20 (232) 08:19:59  NaN     NaN     NaN  
2017.08.20 (232) 08:25:23  NaN     NaN     NaN  
2017.08.20 (232) 08:30:11  NaN     NaN     NaN  
2017.08.20 (232) 08:34:59  NaN     NaN     NaN  
2017.08.20 (232) 08:40:23  NaN     NaN     NaN  
2017.08.20 (232) 08:45:11  NaN     NaN     NaN  
2017.08.20 (232) 08:49:59  NaN     NaN     NaN  
2017.08.20 (232) 08:55:23  NaN     NaN     NaN  
2017.08.20 (232) 09:00:11  NaN     NaN     NaN  
2017.08.20 (232) 09:04:59  NaN     NaN     NaN  
2017.08.20 (232) 09:10:23  NaN     NaN     NaN  
2017.08.20 (232) 09:15:11  NaN     NaN     NaN  
2017.08.20 (232) 09:19:59    2.6   247.0   270.0
2017.08.20 (232) 09:25:23    2.8   242.0   265.0
2017.08.20 (232) 09:30:11    3.0   239.0   257.0
2017.08.20 (232) 09:34:59    3.5   239.0   260.0
2017.08.20 (232) 09:40:23    3.7   231.0   260.0
2017.08.20 (232) 09:45:11    4.0   229.0   249.0
2017.08.20 (232) 09:49:59    4.3   231.0   249.0
2017.08.20 (232) 09:55:23    4.5   223.0   242.0
2017.08.20 (232) 10:00:11    4.7   218.0   236.0
2017.08.20 (232) 10:04:59    4.6   221.0   242.0
2017.08.20 (232) 10:10:23    4.6   229.0   249.0
2017.08.20 (232) 10:15:11    5.1   234.0   260.0
2017.08.20 (232) 10:19:59    5.2   239.0   244.0
2017.08.20 (232) 10:25:23    5.3   234.0   242.0
2017.08.20 (232) 10:30:11    5.3   229.0   239.0
2017.08.20 (232) 10:34:59    5.4   234.0   247.0
2017.08.20 (232) 10:40:23    5.4   221.0   244.0
2017.08.20 (232) 10:45:11    5.5   229.0   249.0
2017.08.20 (232) 10:49:59    5.7   218.0   262.0
2017.08.20 (232) 10:55:23    5.7   223.0   257.0
2017.08.20 (232) 11:00:11    5.7   234.0   252.0
2017.08.20 (232) 11:04:59    5.7   218.0   257.0
2017.08.20 (232) 11:10:23    6.0   226.0   257.0
2017.08.20 (232) 11:15:11    6.0   229.0   257.0
2017.08.20 (232) 11:19:59    5.8   231.0   260.0
2017.08.20 (232) 11:25:23    5.8   229.0   270.0
2017.08.20 (232) 11:30:11    5.9   221.0   273.0
2017.08.20 (232) 11:34:59    5.9   218.0   273.0
2017.08.20 (232) 11:40:23    6.0   218.0   275.0
2017.08.20 (232) 11:45:11    6.6   223.0   291.0
2017.08.20 (232) 11:49:59    6.6   218.0   273.0
2017.08.20 (232) 11:55:23    6.8   218.0   265.0
2017.08.20 (232) 12:00:11    6.6   216.0   257.0
2017.08.20 (232) 12:04:59    6.6   218.0   260.0
2017.08.20 (232) 12:10:23    6.6   213.0   260.0
2017.08.20 (232) 12:15:11    6.7   218.0   265.0
2017.08.20 (232) 12:19:59    6.7   218.0   262.0
2017.08.20 (232) 12:25:23    6.7   213.0   257.0
2017.08.20 (232) 12:30:11    6.9   216.0   260.0
2017.08.20 (232) 12:34:59    6.7   210.0   252.0
2017.08.20 (232) 12:40:23    6.6   205.0   257.0
2017.08.20 (232) 12:45:11    6.5   208.0   275.0
2017.08.20 (232) 12:49:59  NaN     NaN     NaN  
2017.08.20 (232) 12:55:23    6.5   221.0   275.0
2017.08.20 (232) 13:00:11    6.6   210.0   278.0
2017.08.20 (232) 13:04:59    6.4   195.0   288.0
2017.08.20 (232) 13:10:23    6.3   197.0   283.0
2017.08.20 (232) 13:15:11    6.3   197.0   299.0
2017.08.20 (232) 13:19:59  NaN     NaN     NaN  
2017.08.20 (232) 13:25:23    6.2   210.0   312.0
2017.08.20 (232) 13:30:11    6.2   216.0   309.0
2017.08.20 (232) 13:34:59    6.2   216.0   309.0
2017.08.20 (232) 13:40:23    6.3   213.0   325.0
2017.08.20 (232) 13:45:11    6.4   210.0   330.0
2017.08.20 (232) 13:49:59    6.4   200.0   327.0
2017.08.20 (232) 13:55:23    6.6   210.0   338.0
2017.08.20 (232) 14:00:11    6.7   208.0   327.0
2017.08.20 (232) 14:04:59    6.9   208.0   319.0
2017.08.20 (232) 14:10:23    7.0   210.0   314.0
2017.08.20 (232) 14:15:11    7.0   205.0   306.0
2017.08.20 (232) 14:19:59    7.2   205.0   306.0
2017.08.20 (232) 14:25:23    7.1   200.0   304.0
2017.08.20 (232) 14:30:11    7.1   208.0   312.0
2017.08.20 (232) 14:34:59    6.9   203.0   309.0
2017.08.20 (232) 14:40:23    7.0   210.0   301.0
2017.08.20 (232) 14:45:11    6.9   200.0   299.0
2017.08.20 (232) 14:49:59  NaN     NaN     NaN  
2017.08.20 (232) 14:55:23    6.6   200.0   306.0
2017.08.20 (232) 15:00:11    6.5   192.0   322.0
2017.08.20 (232) 15:04:59    6.4   197.0   343.0
2017.08.20 (232) 15:10:23    6.6   208.0   348.0
2017.08.20 (232) 15:15:11    6.7   NaN     351.0
2017.08.20 (232) 15:19:59    6.5   195.0   353.0
2017.08.20 (232) 15:25:23    6.8   208.0   364.0
2017.08.20 (232) 15:30:11  NaN     NaN     NaN  
2017.08.20 (232) 15:34:59    7.1   187.0   358.0
2017.08.20 (232) 15:40:23  NaN     NaN     NaN  
2017.08.20 (232) 15:45:11  NaN     NaN     NaN  
2017.08.20 (232) 15:49:59    7.2   218.0   345.0
2017.08.20 (232) 15:55:23    7.3   218.0   335.0
2017.08.20 (232) 16:00:11    7.4   221.0   338.0
2017.08.20 (232) 16:04:59    7.5   218.0   335.0
2017.08.20 (232) 16:10:23  NaN     NaN     NaN  
2017.08.20 (232) 16:15:11  NaN     NaN     NaN  
2017.08.20 (232) 16:19:59  NaN     NaN     NaN  
2017.08.20 (232) 16:25:23  NaN     NaN     NaN  
2017.08.20 (232) 16:30:11  NaN     NaN     NaN  
2017.08.20 (232) 16:34:59    7.5   221.0   322.0
2017.08.20 (232) 16:40:23    7.6   213.0   330.0
2017.08.20 (232) 16:45:11    7.7   208.0   343.0
2017.08.20 (232) 16:49:59    7.6   213.0   340.0
2017.08.20 (232) 16:55:23    7.7   210.0   345.0
2017.08.20 (232) 17:00:11    7.9   234.0   343.0
2017.08.20 (232) 17:04:59  NaN     NaN     NaN  
2017.08.20 (232) 17:10:23  NaN     NaN     NaN  
2017.08.20 (232) 17:15:11  NaN     NaN     NaN  
2017.08.20 (232) 17:19:59    8.5   223.0   325.0
2017.08.20 (232) 17:25:23  NaN     NaN     NaN  
2017.08.20 (232) 17:30:11    8.6   229.0   301.0
2017.08.20 (232) 17:34:59  NaN     NaN     NaN  
2017.08.20 (232) 17:40:23    8.2   221.0   306.0
2017.08.20 (232) 17:45:11    7.8   226.0   299.0
2017.08.20 (232) 17:49:59    7.9   229.0   306.0
2017.08.20 (232) 17:55:23    7.8   210.0   317.0
2017.08.20 (232) 18:00:11    8.0   236.0   325.0
2017.08.20 (232) 18:04:59    7.9   244.0   327.0
2017.08.20 (232) 18:10:23    7.8   229.0   319.0
2017.08.20 (232) 18:15:11    7.9   223.0   319.0
2017.08.20 (232) 18:19:59    7.9   229.0   312.0
2017.08.20 (232) 18:25:23    7.9   231.0   325.0
2017.08.20 (232) 18:30:11    7.8   234.0   322.0
2017.08.20 (232) 18:34:59    7.7   218.0   330.0
2017.08.20 (232) 18:40:23    8.0   208.0   340.0
2017.08.20 (232) 18:45:11    8.2   234.0   343.0
2017.08.20 (232) 18:49:59    8.4   239.0   340.0
2017.08.20 (232) 18:55:23    8.5   226.0   325.0
2017.08.20 (232) 19:00:11    8.6   236.0   319.0
2017.08.20 (232) 19:04:59    8.5   252.0   319.0
2017.08.20 (232) 19:10:23    8.7   249.0   314.0
2017.08.20 (232) 19:15:11    8.7   267.0   312.0
2017.08.20 (232) 19:19:59    8.8   257.0   306.0
2017.08.20 (232) 19:25:23    9.1   257.0   304.0
2017.08.20 (232) 19:30:11    9.2   255.0   296.0
2017.08.20 (232) 19:34:59  NaN     NaN     NaN  
2017.08.20 (232) 19:40:23    9.2   255.0   286.0
2017.08.20 (232) 19:45:11    9.1   252.0   278.0
2017.08.20 (232) 19:49:59    9.0   247.0   270.0
2017.08.20 (232) 19:55:23    9.2   247.0   265.0
2017.08.20 (232) 20:00:11    9.3   244.0   262.0
2017.08.20 (232) 20:04:59    8.9   239.0   257.0
2017.08.20 (232) 20:10:23    8.5   236.0   260.0
2017.08.20 (232) 20:15:11    8.2   242.0   262.0
2017.08.20 (232) 20:19:59    8.1   234.0   257.0
2017.08.20 (232) 20:25:23    8.3   234.0   260.0
2017.08.20 (232) 20:30:11    8.0   239.0   249.0
2017.08.20 (232) 20:34:59    7.7   229.0   249.0
2017.08.20 (232) 20:40:23    7.6   231.0   249.0
2017.08.20 (232) 20:45:11    7.6   229.0   252.0
2017.08.20 (232) 20:49:59    7.3   229.0   252.0
2017.08.20 (232) 20:55:23    7.5   221.0   260.0
2017.08.20 (232) 21:00:11    7.2   226.0   255.0
2017.08.20 (232) 21:04:59    7.3   229.0   255.0
2017.08.20 (232) 21:10:23    7.5   234.0   249.0
2017.08.20 (232) 21:15:11    7.3   226.0   244.0
2017.08.20 (232) 21:19:59    7.2   223.0   244.0
2017.08.20 (232) 21:25:23    7.1   218.0   242.0
2017.08.20 (232) 21:30:11    7.4   221.0   257.0
2017.08.20 (232) 21:34:59    7.3   221.0   244.0
2017.08.20 (232) 21:40:23    7.3   218.0   242.0
2017.08.20 (232) 21:45:11    7.1   223.0   242.0
2017.08.20 (232) 21:49:59    6.6   213.0   244.0
2017.08.20 (232) 21:55:23    6.4   216.0   244.0
2017.08.20 (232) 22:00:11    6.1   216.0   234.0
2017.08.20 (232) 22:04:59    5.8   208.0   223.0
2017.08.20 (232) 22:10:23    5.6   208.0   226.0
2017.08.20 (232) 22:15:11    5.0   197.0   236.0
2017.08.20 (232) 22:19:59    5.2   205.0   226.0
2017.08.20 (232) 22:25:23    4.9   208.0   229.0
2017.08.20 (232) 22:30:11    4.7   205.0   239.0
2017.08.20 (232) 22:34:59    4.4   213.0   236.0
2017.08.20 (232) 22:40:23    4.1   205.0   239.0
2017.08.20 (232) 22:45:11    3.8   208.0   226.0
2017.08.20 (232) 22:49:59    3.5   203.0   221.0
2017.08.20 (232) 22:55:23    3.4   208.0   231.0
2017.08.20 (232) 23:00:11    3.1   218.0   239.0
2017.08.20 (232) 23:04:59    3.1   218.0   247.0
2017.08.20 (232) 23:10:23    3.3   252.0   288.0
2017.08.20 (232) 23:15:11    3.1   242.0   265.0
2017.08.20 (232) 23:19:59    3.0   221.0   247.0
2017.08.20 (232) 23:25:23  NaN     NaN     NaN  
2017.08.20 (232) 23:30:11    2.9   247.0   265.0
2017.08.20 (232) 23:34:59  NaN     NaN     NaN  
2017.08.20 (232) 23:40:23  NaN     NaN     NaN  
2017.08.20 (232) 23:45:11  NaN     NaN     NaN  
2017.08.20 (232) 23:49:59    3.0   255.0   286.0
2017.08.20 (232) 23:55:23    2.8   249.0   265.0
2017.08.21 (233) 00:00:11    2.9   249.0   260.0
2017.08.21 (233) 00:04:59    2.8   242.0   260.0
2017.08.21 (233) 00:10:23    2.7   260.0   270.0
2017.08.21 (233) 00:15:11    2.9   252.0   280.0
2017.08.21 (233) 00:19:59  NaN     NaN     NaN  
2017.08.21 (233) 00:25:23    2.9   262.0   275.0
2017.08.21 (233) 00:30:11    2.8   252.0   267.0
2017.08.21 (233) 00:34:59    2.8   239.0   257.0
2017.08.21 (233) 00:40:23    2.7   234.0   255.0
2017.08.21 (233) 00:45:11    2.6   231.0   252.0
2017.08.21 (233) 00:49:59    2.5   236.0   257.0
2017.08.21 (233) 00:55:23  NaN     NaN     NaN  
2017.08.21 (233) 01:00:11    2.5   260.0   283.0
2017.08.21 (233) 01:04:59  NaN     NaN     NaN  
2017.08.21 (233) 01:10:23    2.5   255.0   267.0
2017.08.21 (233) 01:15:11    2.5   262.0   273.0
2017.08.21 (233) 01:19:59    2.6   252.0   280.0
2017.08.21 (233) 01:25:23    2.4   275.0   288.0
2017.08.21 (233) 01:30:11    2.4   265.0   280.0
2017.08.21 (233) 01:34:59    2.4   273.0   291.0
2017.08.21 (233) 01:40:23  NaN     262.0   NaN  
2017.08.21 (233) 01:45:11  NaN     NaN     NaN  
